Real Time,Sim Time
6.699562072753906e-05,0.0
0.05997800827026367,0.05000000000001137
0.13714909553527832,0.10000000000002274
0.19709300994873047,0.15100000000001046
0.2705240249633789,0.20100000000002183
0.3352670669555664,0.25200000000000955
0.409182071685791,0.3020000000000209
0.486799955368042,0.35300000000000864
0.552800178527832,0.40300000000002
0.6041619777679443,0.45400000000000773
0.6735470294952393,0.5040000000000191
0.7346420288085938,0.5550000000000068
0.8004209995269775,0.6050000000000182
0.8683161735534668,0.6560000000000059
0.929577112197876,0.7060000000000173
1.0055999755859375,0.757000000000005
1.0670239925384521,0.8070000000000164
1.1367151737213135,0.8580000000000041
1.2107291221618652,0.9080000000000155
1.2684471607208252,0.9590000000000032
1.3348991870880127,1.0090000000000146
1.4033350944519043,1.0600000000000023
1.4631991386413574,1.1100000000000136
1.5351290702819824,1.1610000000000014
1.5852470397949219,1.2110000000000127
1.6431660652160645,1.2620000000000005
1.7170851230621338,1.3120000000000118
1.7862739562988281,1.3620000000000232
1.8496949672698975,1.4150000000000205
1.9193830490112305,1.4660000000000082
1.9868190288543701,1.5160000000000196
2.0502591133117676,1.5670000000000073
2.119845151901245,1.6170000000000186
2.180669069290161,1.6680000000000064
2.244469165802002,1.7180000000000177
2.30846905708313,1.7690000000000055
2.3678641319274902,1.8190000000000168
2.426192045211792,1.8700000000000045
2.490211009979248,1.920000000000016
2.5606679916381836,1.9710000000000036
2.6146819591522217,2.021000000000015
2.668764114379883,2.0720000000000027
2.751890182495117,2.122000000000014
2.8238470554351807,2.173000000000002
2.888244152069092,2.223000000000013
2.9580740928649902,2.274000000000001
3.018563985824585,2.3240000000000123
3.090846061706543,2.3740000000000236
3.1557211875915527,2.4250000000000114
3.2116761207580566,2.4750000000000227
3.2721359729766846,2.5260000000000105
3.3301479816436768,2.576000000000022
3.402405023574829,2.6270000000000095
3.461409091949463,2.677000000000021
3.5294761657714844,2.7280000000000086
3.58943510055542,2.77800000000002
3.654527187347412,2.8290000000000077
3.7164649963378906,2.879000000000019
3.7824440002441406,2.930000000000007
3.8485591411590576,2.980000000000018
3.9092750549316406,3.031000000000006
3.9743571281433105,3.0810000000000173
