Real Time,Sim Time
6.008148193359375e-05,0.0
0.07807207107543945,0.05100000000000193
0.13420891761779785,0.10199999999998965
0.21259212493896484,0.15200000000000102
0.27054905891418457,0.20399999999999352
0.3342249393463135,0.25499999999999545
0.3973541259765625,0.3059999999999974
0.4648609161376953,0.3579999999999899
0.5304210186004639,0.40800000000000125
0.5924460887908936,0.458999999999989
0.6514949798583984,0.5090000000000003
0.7210030555725098,0.5600000000000023
0.7955570220947266,0.6119999999999948
0.86080002784729,0.6629999999999967
0.9142129421234131,0.7139999999999986
0.9827520847320557,0.7650000000000006
1.0507380962371826,0.8160000000000025
1.1181640625,0.8669999999999902
1.1838250160217285,0.9170000000000016
1.2489070892333984,0.9679999999999893
1.3111629486083984,1.0180000000000007
1.384984016418457,1.0690000000000026
1.4549801349639893,1.1199999999999903
1.5345399379730225,1.1700000000000017
1.5945611000061035,1.2209999999999894
1.6702070236206055,1.2729999999999961
1.7714769840240479,1.3249999999999886
1.8266329765319824,1.375
1.9014379978179932,1.426000000000002
1.9716849327087402,1.4769999999999897
2.029611110687256,1.527000000000001
2.092829942703247,1.5779999999999887
2.1733639240264893,1.6280000000000001
2.246140956878662,1.679000000000002
2.3037259578704834,1.7299999999999898
2.3677210807800293,1.7800000000000011
2.4365150928497314,1.8309999999999889
2.489499092102051,1.8810000000000002
2.552994966506958,1.9320000000000022
2.6168479919433594,1.9829999999999899
2.7159249782562256,2.0330000000000013
2.7824549674987793,2.083999999999989
2.8286099433898926,2.1340000000000003
2.893181085586548,2.1850000000000023
2.957098960876465,2.23599999999999
3.0305471420288086,2.286999999999992
3.083611011505127,2.337999999999994
3.158555030822754,2.388999999999996
3.2235629558563232,2.4410000000000025
3.30859112739563,2.492999999999995
3.3840410709381104,2.543999999999997
3.4383389949798584,2.596999999999994
3.495373010635376,2.647999999999996
3.5590789318084717,2.698999999999998
3.6165239810943604,2.75
3.6827750205993652,2.801000000000002
3.755234956741333,2.8519999999999897
3.8122429847717285,2.902000000000001
3.8838090896606445,2.9529999999999887
3.947503089904785,3.003
4.010040998458862,3.054000000000002
4.089386940002441,3.1049999999999898
4.161922931671143,3.155000000000001
4.2268760204315186,3.205999999999989
4.289973974227905,3.2560000000000002
4.3459930419921875,3.307000000000002
4.411029100418091,3.35799999999999
4.485263109207153,3.4080000000000013
4.538160085678101,3.4599999999999937
4.599085092544556,3.5109999999999957
4.654261112213135,3.5619999999999976
4.724287033081055,3.6129999999999995
4.781847953796387,3.6640000000000015
4.846637010574341,3.714999999999989
4.912358045578003,3.7650000000000006
4.974451065063477,3.8160000000000025
5.026415109634399,3.8669999999999902
5.0950469970703125,3.9170000000000016
5.156228065490723,3.969999999999999
5.225580930709839,4.021000000000001
5.289669036865234,4.072000000000003
5.354680061340332,4.1229999999999905
5.414818048477173,4.173000000000002
5.480801105499268,4.2239999999999895
5.551593065261841,4.274000000000001
5.627777099609375,4.324999999999989
5.69678807258606,4.375
5.75653600692749,4.4269999999999925
5.8289361000061035,4.477999999999994
5.904983997344971,4.528999999999996
5.972054958343506,4.579999999999998
6.025208950042725,4.631
6.090734958648682,4.682000000000002
6.148713111877441,4.73299999999999
6.2147791385650635,4.783999999999992
6.2913429737091064,4.834999999999994
6.355618953704834,4.885999999999996
6.418895959854126,4.938000000000002
6.485410928726196,4.98899999999999
6.543544054031372,5.0390000000000015
6.607526063919067,5.089999999999989
6.674631118774414,5.140000000000001
6.73968505859375,5.1910000000000025
6.80364203453064,5.24199999999999
6.878211975097656,5.292000000000002
6.942068099975586,5.342999999999989
7.021784067153931,5.393000000000001
7.0867760181427,5.444000000000003
7.153832912445068,5.49499999999999
7.2088539600372314,5.545000000000002
7.260596990585327,5.595999999999989
7.310905933380127,5.646000000000001
7.3741960525512695,5.697000000000003
7.45400595664978,5.7479999999999905
7.527813911437988,5.798000000000002
7.595255136489868,5.8489999999999895
7.65745997428894,5.899000000000001
7.719380140304565,5.949999999999989
7.791815996170044,6.0
7.855273962020874,6.051000000000002
7.928385972976685,6.10199999999999
7.9933741092681885,6.152000000000001
8.050593137741089,6.202999999999989
8.116533041000366,6.253
8.181066036224365,6.304000000000002
8.244566917419434,6.35499999999999
8.302647113800049,6.405000000000001
8.365633010864258,6.455999999999989
8.426753997802734,6.506
8.491714000701904,6.557000000000002
8.546603918075562,6.60799999999999
8.601016998291016,6.658000000000001
8.671917915344238,6.708999999999989
8.744904041290283,6.759
8.808077096939087,6.810000000000002
8.878052949905396,6.86099999999999
8.95221996307373,6.911000000000001
9.029231071472168,6.961999999999989
9.093178987503052,7.0120000000000005
9.159775018692017,7.063000000000002
9.22630500793457,7.11399999999999
9.290875911712646,7.1640000000000015
9.350409984588623,7.214999999999989
9.398406982421875,7.265000000000001
9.46837306022644,7.3160000000000025
9.52649211883545,7.36699999999999
9.585494995117188,7.417000000000002
9.64563512802124,7.467999999999989
9.701550960540771,7.518000000000001
9.775787115097046,7.569000000000003
9.84072208404541,7.61999999999999
9.901487112045288,7.670000000000002
9.96517014503479,7.720999999999989
10.027859926223755,7.772999999999996
10.090781927108765,7.823999999999998
10.150921106338501,7.875
10.215532064437866,7.926000000000002
10.292027950286865,7.97699999999999
10.351886987686157,8.027000000000001
10.426263093948364,8.078999999999994
10.53726601600647,8.129999999999995
10.591068983078003,8.180999999999997
10.647547006607056,8.232
10.699479103088379,8.283000000000001
10.76490306854248,8.334999999999994
10.834342956542969,8.385999999999996
10.894567966461182,8.438000000000002
10.958822965621948,8.489999999999995
11.030576944351196,8.540999999999997
11.0818510055542,8.591999999999999
11.145657062530518,8.643
11.212160110473633,8.694000000000003
11.275332927703857,8.74499999999999
11.33524203300476,8.795000000000002
11.401319980621338,8.846999999999994
11.46726107597351,8.897999999999996
11.52771806716919,8.948999999999998
11.593796968460083,9.0
11.657457113265991,9.051000000000002
11.721801042556763,9.104
11.79141902923584,9.155999999999992
11.859323978424072,9.206999999999994
11.929651975631714,9.259
11.984062910079956,9.310000000000002
12.043116092681885,9.36099999999999
12.110993146896362,9.411000000000001
12.167232990264893,9.461999999999989
12.231991052627563,9.512
12.297631025314331,9.563000000000002
12.364655017852783,9.61399999999999
12.430313110351562,9.664000000000001
12.490370035171509,9.715999999999994
12.545587062835693,9.768
12.611632108688354,9.819000000000003
12.679567098617554,9.86999999999999
12.749619007110596,9.920000000000002
12.80789303779602,9.97099999999999
12.873135089874268,10.022999999999996
12.949043035507202,10.074999999999989
13.011722087860107,10.128
13.078026056289673,10.179000000000002
13.153878927230835,10.22999999999999
13.223602056503296,10.281999999999996
13.28107500076294,10.332999999999998
13.354697942733765,10.384
13.415080070495605,10.435000000000002
13.472784996032715,10.48599999999999
13.54534912109375,10.537999999999997
13.608570098876953,10.588999999999999
13.671483039855957,10.64
13.732872009277344,10.691000000000003
13.805822134017944,10.74199999999999
13.876513957977295,10.792000000000002
13.940582990646362,10.84299999999999
13.997370958328247,10.893
14.059387922286987,10.944000000000003
14.122153043746948,10.99499999999999
14.189898014068604,11.049999999999997
14.256402969360352,11.100999999999999
14.321610927581787,11.152000000000001
14.38577914237976,11.202999999999989
14.457217931747437,11.253
14.518651962280273,11.304999999999993
14.581293106079102,11.355999999999995
14.651834964752197,11.408000000000001
14.727859020233154,11.458999999999989
14.787333965301514,11.509
14.844913005828857,11.560000000000002
14.906939029693604,11.61099999999999
14.977056980133057,11.661000000000001
15.043648958206177,11.711999999999989
15.105593919754028,11.762
15.171256065368652,11.813000000000002
15.227082014083862,11.86399999999999
15.287434101104736,11.914000000000001
15.343569040298462,11.96499999999999
15.40251111984253,12.015
15.468826055526733,12.066000000000003
15.5418860912323,12.117999999999995
15.607628107070923,12.170000000000002
15.675127983093262,12.22099999999999
15.7275071144104,12.271
15.799742937088013,12.322000000000003
15.86062502861023,12.37299999999999
15.933867931365967,12.423000000000002
15.995636940002441,12.47399999999999
16.05427098274231,12.524000000000001
16.120407104492188,12.575999999999993
16.185928106307983,12.626999999999995
16.251606941223145,12.677999999999997
16.31741714477539,12.729
16.38156008720398,12.780000000000001
16.448979139328003,12.830999999999989
16.508068084716797,12.881
16.57114005088806,12.932000000000002
16.624503135681152,12.98299999999999
16.688770055770874,13.033000000000001
16.759187936782837,13.083999999999989
16.82953405380249,13.134999999999991
16.902436017990112,13.185000000000002
16.978400945663452,13.23599999999999
17.04620909690857,13.287999999999997
17.108448028564453,13.338999999999999
17.16854691505432,13.39
17.220534086227417,13.441000000000003
17.27155303955078,13.49199999999999
17.322747945785522,13.542000000000002
17.39086103439331,13.59299999999999
17.469017028808594,13.643
17.53269600868225,13.694000000000003
17.59677004814148,13.74499999999999
17.659904956817627,13.795000000000002
17.72073793411255,13.84599999999999
17.793172121047974,13.896
17.865535974502563,13.947000000000003
17.93864893913269,13.99799999999999
18.008492946624756,14.048000000000002
18.07278609275818,14.09899999999999
18.135159969329834,14.150999999999996
18.19514298439026,14.201999999999998
18.258692026138306,14.253
18.312340021133423,14.304000000000002
18.37454891204834,14.35499999999999
18.434818983078003,14.405000000000001
18.498065948486328,14.456999999999994
18.56071901321411,14.507999999999996
18.62443995475769,14.558999999999997
18.70355200767517,14.61
18.76260495185852,14.661000000000001
18.82911992073059,14.711999999999989
18.885910034179688,14.762
18.943800926208496,14.813000000000002
19.015226125717163,14.86399999999999
19.07375693321228,14.915999999999997
19.129153966903687,14.966999999999999
